top,left,date,qtr,time_remaining,result,shot_type,distance_ft,lead,steph_team_score,opponent_team_score,opponent,team,season,color
323,233,10-May-23,2nd Qtr,8:17,FALSE,3,27,FALSE,42,43,LAL,GSW,2023,red
77,276,10-May-23,2nd Qtr,5:20,TRUE,2,4,TRUE,54,50,LAL,GSW,2023,green
285,49,10-May-23,2nd Qtr,1:37,FALSE,3,30,TRUE,64,57,LAL,GSW,2023,red
331,320,10-May-23,2nd Qtr,0:01,TRUE,3,29,TRUE,70,59,LAL,GSW,2023,green
94,330,10-May-23,3rd Qtr,11:43,TRUE,2,10,TRUE,72,59,LAL,GSW,2023,green
87,288,10-May-23,3rd Qtr,10:15,FALSE,2,6,TRUE,75,59,LAL,GSW,2023,red
82,293,10-May-23,3rd Qtr,6:39,FALSE,2,6,TRUE,83,68,LAL,GSW,2023,red
336,264,10-May-23,3rd Qtr,6:32,FALSE,3,29,TRUE,83,68,LAL,GSW,2023,red
82,293,10-May-23,3rd Qtr,4:48,TRUE,2,6,TRUE,87,73,LAL,GSW,2023,green
83,219,10-May-23,3rd Qtr,4:25,FALSE,2,4,TRUE,87,73,LAL,GSW,2023,red
26,10,10-May-23,3rd Qtr,2:53,FALSE,3,23,TRUE,89,75,LAL,GSW,2023,red
53,207,10-May-23,3rd Qtr,2:31,TRUE,2,3,TRUE,91,75,LAL,GSW,2023,green
228,293,10-May-23,4th Qtr,10:41,TRUE,2,19,TRUE,95,82,LAL,GSW,2023,green
347,257,10-May-23,4th Qtr,10:02,FALSE,3,30,TRUE,95,82,LAL,GSW,2023,red
78,126,10-May-23,4th Qtr,5:09,TRUE,2,12,TRUE,106,95,LAL,GSW,2023,green
72,471,10-May-23,4th Qtr,4:42,TRUE,3,23,TRUE,109,95,LAL,GSW,2023,green
151,127,10-May-23,4th Qtr,3:59,TRUE,2,15,TRUE,111,98,LAL,GSW,2023,green
305,367,10-May-23,4th Qtr,3:19,FALSE,3,28,TRUE,111,100,LAL,GSW,2023,red
266,403,12-May-23,1st Qtr,8:16,FALSE,3,27,FALSE,7,13,LAL,GSW,2023,red
272,388,12-May-23,1st Qtr,7:57,FALSE,3,27,FALSE,7,15,LAL,GSW,2023,red
281,373,12-May-23,1st Qtr,5:08,FALSE,3,27,FALSE,10,24,LAL,GSW,2023,red
224,168,12-May-23,1st Qtr,3:11,FALSE,2,19,FALSE,12,27,LAL,GSW,2023,red
67,262,12-May-23,1st Qtr,2:49,TRUE,2,3,FALSE,14,27,LAL,GSW,2023,green
281,382,12-May-23,1st Qtr,1:23,TRUE,3,27,FALSE,21,31,LAL,GSW,2023,green
69,240,12-May-23,1st Qtr,0:42,TRUE,2,2,FALSE,23,31,LAL,GSW,2023,green
251,417,12-May-23,1st Qtr,0:01,FALSE,3,27,FALSE,26,31,LAL,GSW,2023,red
210,445,12-May-23,2nd Qtr,7:07,FALSE,3,26,FALSE,33,39,LAL,GSW,2023,red
97,217,12-May-23,2nd Qtr,2:04,FALSE,2,5,FALSE,44,53,LAL,GSW,2023,red
180,75,12-May-23,3rd Qtr,11:46,FALSE,2,21,FALSE,46,56,LAL,GSW,2023,red
117,222,12-May-23,3rd Qtr,9:37,TRUE,2,7,FALSE,50,64,LAL,GSW,2023,green
73,244,12-May-23,3rd Qtr,8:39,FALSE,2,2,FALSE,53,66,LAL,GSW,2023,red
278,382,12-May-23,3rd Qtr,7:53,FALSE,3,27,FALSE,53,70,LAL,GSW,2023,red
290,128,12-May-23,3rd Qtr,7:23,TRUE,3,26,FALSE,56,72,LAL,GSW,2023,green
67,228,12-May-23,3rd Qtr,6:44,TRUE,2,2,FALSE,58,72,LAL,GSW,2023,green
138,248,12-May-23,3rd Qtr,5:01,TRUE,2,9,FALSE,63,76,LAL,GSW,2023,green
145,288,12-May-23,3rd Qtr,3:59,FALSE,2,11,FALSE,63,81,LAL,GSW,2023,red
95,241,12-May-23,3rd Qtr,2:59,TRUE,2,5,FALSE,67,83,LAL,GSW,2023,green
65,231,12-May-23,3rd Qtr,1:35,TRUE,2,2,FALSE,72,88,LAL,GSW,2023,green
319,238,12-May-23,3rd Qtr,0:23,FALSE,3,27,FALSE,75,91,LAL,GSW,2023,red
86,238,12-May-23,4th Qtr,9:58,FALSE,2,4,FALSE,80,96,LAL,GSW,2023,red
286,379,12-May-23,4th Qtr,9:49,FALSE,3,27,FALSE,80,96,LAL,GSW,2023,red
185,79,12-May-23,4th Qtr,8:34,FALSE,2,21,FALSE,80,100,LAL,GSW,2023,red
193,19,12-May-23,4th Qtr,8:28,FALSE,3,26,FALSE,80,100,LAL,GSW,2023,red
332,214,12-May-23,4th Qtr,6:23,FALSE,3,28,FALSE,85,108,LAL,GSW,2023,red
310,240,12-May-23,4th Qtr,6:11,TRUE,3,26,FALSE,88,108,LAL,GSW,2023,green
329,283,12-May-23,4th Qtr,4:29,TRUE,3,28,FALSE,94,111,LAL,GSW,2023,green
